barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-08-0380-01A-01G-0294-04	18	22118496	22208668	18	-0.2753
TCGA-08-0380-01A-01G-0294-04	18	22218503	23307592	100	0.0053
TCGA-08-0380-01A-01G-0294-04	18	23320499	23384520	6	0.4081
TCGA-08-0380-01A-01G-0294-04	18	23394290	24233847	53	-0.0207
TCGA-08-0380-01A-01G-0294-04	18	24265684	25138555	32	0.2053
TCGA-08-0380-01A-01G-0294-04	18	25156628	27673344	136	-0.1558
TCGA-08-0380-01A-01G-0294-04	18	27683506	27734882	7	-0.5354
TCGA-08-0380-01A-01G-0294-04	18	27742770	33213557	519	-0.0137
TCGA-08-0380-01A-01G-0294-04	18	33223397	33317769	10	-0.3317
TCGA-08-0380-01A-01G-0294-04	18	33327317	33403301	10	-0.1045
TCGA-08-0380-01A-01G-0294-04	18	33412871	38397998	217	0.1253
TCGA-08-0380-01A-01G-0294-04	18	38408777	38555371	12	0.4799
TCGA-08-0380-01A-01G-0294-04	18	38568413	39959971	92	0.0573
TCGA-08-0380-01A-01G-0294-04	18	40010426	40272792	12	0.4303
TCGA-08-0380-01A-01G-0294-04	18	40282934	52333268	1006	-0.0229
TCGA-08-0380-01A-01G-0294-04	18	52365856	52365856	1	NA
TCGA-08-0380-01A-01G-0294-04	18	52386314	52847605	52	-0.3313
TCGA-08-0380-01A-01G-0294-04	18	52856573	56610799	361	-0.0103
TCGA-08-0380-01A-01G-0294-04	18	56619812	56650204	4	0.7946
TCGA-08-0380-01A-01G-0294-04	18	56668527	56910768	9	-0.0951
TCGA-08-0380-01A-01G-0294-04	18	56967277	57089943	4	0.4917
TCGA-08-0380-01A-01G-0294-04	18	57119698	57367655	15	-0.0991
TCGA-08-0380-01A-01G-0294-04	18	57373741	57723944	26	0.0982
TCGA-08-0380-01A-01G-0294-04	18	57735067	57907370	11	-0.1331
TCGA-08-0380-01A-01G-0294-04	18	57919382	58034534	14	-0.5189
TCGA-08-0380-01A-01G-0294-04	18	58039541	70674041	803	-0.1019
TCGA-08-0380-01A-01G-0294-04	18	70679691	70752374	11	-0.6468
TCGA-08-0380-01A-01G-0294-04	18	70761431	70836430	9	-0.4044
TCGA-08-0380-01A-01G-0294-04	18	70846907	73525924	243	-0.0902
TCGA-08-0380-01A-01G-0294-04	18	73535481	73938538	27	-0.3223
TCGA-08-0380-01A-01G-0294-04	18	73956044	74946491	81	-0.078
TCGA-08-0380-01A-01G-0294-04	18	74957504	75190978	28	-0.2705
TCGA-08-0380-01A-01G-0294-04	18	75196415	76110964	101	0.0444
TCGA-08-0380-01A-01G-0294-04	19	64418	24132522	2668	0.0484
TCGA-08-0380-01A-01G-0294-04	19	24157855	32545047	2	1.152
TCGA-08-0380-01A-01G-0294-04	19	32939756	59594145	2791	0.0452
TCGA-08-0380-01A-01G-0294-04	19	59602882	59617971	3	0.8632
TCGA-08-0380-01A-01G-0294-04	19	59626135	63773165	510	0.0473
TCGA-08-0380-01A-01G-0294-04	19	63775334	63784327	3	0.5578
TCGA-08-0380-01A-01G-0294-04	2	20341	8788479	636	-0.0623
TCGA-08-0380-01A-01G-0294-04	2	8797476	8869978	9	-0.3705
TCGA-08-0380-01A-01G-0294-04	2	8878111	11097326	219	-0.019
TCGA-08-0380-01A-01G-0294-04	2	11131534	11235675	17	0.2176
TCGA-08-0380-01A-01G-0294-04	2	11240572	11250036	2	-0.2187
TCGA-08-0380-01A-01G-0294-04	2	11258505	11344108	10	-0.4584
TCGA-08-0380-01A-01G-0294-04	2	11357337	16816004	323	-0.0119
TCGA-08-0380-01A-01G-0294-04	2	16845489	17578727	29	0.2277
TCGA-08-0380-01A-01G-0294-04	2	17585619	17710104	15	-0.0543
TCGA-08-0380-01A-01G-0294-04	2	17715319	17822755	15	-0.369
TCGA-08-0380-01A-01G-0294-04	2	17829446	17829446	1	NA
TCGA-08-0380-01A-01G-0294-04	2	17843775	23838128	337	0.0299
TCGA-08-0380-01A-01G-0294-04	2	23851329	23968465	13	-0.3644
TCGA-08-0380-01A-01G-0294-04	2	23978832	24660892	70	0.029
TCGA-08-0380-01A-01G-0294-04	2	24672747	24840661	18	-0.3314
TCGA-08-0380-01A-01G-0294-04	2	24848035	25818026	112	-0.0332
TCGA-08-0380-01A-01G-0294-04	2	25829856	25928711	13	-0.3259
TCGA-08-0380-01A-01G-0294-04	2	25938768	31453743	608	-0.0274
TCGA-08-0380-01A-01G-0294-04	2	31460172	31845122	23	0.2248
TCGA-08-0380-01A-01G-0294-04	2	31872790	32047654	18	-0.3365
TCGA-08-0380-01A-01G-0294-04	2	32057478	32504230	51	-0.067
TCGA-08-0380-01A-01G-0294-04	2	32513992	32686168	20	-0.4826
TCGA-08-0380-01A-01G-0294-04	2	32696811	36941737	260	-0.0297
TCGA-08-0380-01A-01G-0294-04	2	36950223	37020510	10	-0.3522
TCGA-08-0380-01A-01G-0294-04	2	37028669	37100402	10	-0.112
TCGA-08-0380-01A-01G-0294-04	2	37113386	37169048	9	-0.514
TCGA-08-0380-01A-01G-0294-04	2	37176808	39069868	187	-0.0549
TCGA-08-0380-01A-01G-0294-04	2	39077631	39176988	12	-0.4145
TCGA-08-0380-01A-01G-0294-04	2	39182298	39323256	13	-0.0322
TCGA-08-0380-01A-01G-0294-04	2	39330047	39468796	16	-0.45
TCGA-08-0380-01A-01G-0294-04	2	39476339	42271257	185	0.0798
TCGA-08-0380-01A-01G-0294-04	2	42285768	42411144	17	-0.3521
TCGA-08-0380-01A-01G-0294-04	2	42417824	43693029	113	-0.0075
TCGA-08-0380-01A-01G-0294-04	2	43701969	43924558	31	-0.2424
TCGA-08-0380-01A-01G-0294-04	2	43934924	43955033	3	0.5612
TCGA-08-0380-01A-01G-0294-04	2	43968440	44072222	13	-0.2934
TCGA-08-0380-01A-01G-0294-04	2	44089477	44256727	12	0.0357
TCGA-08-0380-01A-01G-0294-04	2	44265890	44331091	9	-0.277
TCGA-08-0380-01A-01G-0294-04	2	44348338	44401484	8	0.0442
TCGA-08-0380-01A-01G-0294-04	2	44409731	44729711	36	-0.2825
TCGA-08-0380-01A-01G-0294-04	2	44737474	49256140	421	0.0443
TCGA-08-0380-01A-01G-0294-04	2	49276092	49635152	12	0.5201
TCGA-08-0380-01A-01G-0294-04	2	49657758	50432797	64	0.1265
TCGA-08-0380-01A-01G-0294-04	2	50445386	50552892	14	0.4905
TCGA-08-0380-01A-01G-0294-04	2	50566968	53563288	189	0.1211
TCGA-08-0380-01A-01G-0294-04	2	53585976	55375823	170	-0.089
TCGA-08-0380-01A-01G-0294-04	2	55389474	55484374	11	-0.5935
TCGA-08-0380-01A-01G-0294-04	2	55499683	56198952	66	-0.0812
TCGA-08-0380-01A-01G-0294-04	2	56211007	57251850	53	0.3103
TCGA-08-0380-01A-01G-0294-04	2	57289602	60966923	208	0.0555
TCGA-08-0380-01A-01G-0294-04	2	60975078	61022823	6	-0.4018
TCGA-08-0380-01A-01G-0294-04	2	61033667	61277527	33	-0.0995
TCGA-08-0380-01A-01G-0294-04	2	61287342	61486323	22	-0.4025
TCGA-08-0380-01A-01G-0294-04	2	61496699	62895106	123	0.0295
TCGA-08-0380-01A-01G-0294-04	2	62911686	63131455	27	-0.3305
TCGA-08-0380-01A-01G-0294-04	2	63135359	68078783	376	0.0041
TCGA-08-0380-01A-01G-0294-04	2	68108602	68436827	41	-0.2288
TCGA-08-0380-01A-01G-0294-04	2	68450777	71359921	318	-0.0176
TCGA-08-0380-01A-01G-0294-04	2	71378396	71479307	11	-0.2832
TCGA-08-0380-01A-01G-0294-04	2	71484593	71484593	1	NA
TCGA-08-0380-01A-01G-0294-04	2	71490454	75406654	410	0.0192
TCGA-08-0380-01A-01G-0294-04	2	75435807	75494052	3	0.5261
TCGA-08-0380-01A-01G-0294-04	2	75545995	112682912	2231	0.0047
TCGA-08-0380-01A-01G-0294-04	2	112689787	113032056	27	-0.2526
TCGA-08-0380-01A-01G-0294-04	2	113038943	120334320	536	0.0362
TCGA-08-0380-01A-01G-0294-04	2	120344954	120436738	11	-0.3238
TCGA-08-0380-01A-01G-0294-04	2	120451420	135528575	974	0.0277
TCGA-08-0380-01A-01G-0294-04	2	135543049	136236474	82	-0.2207
TCGA-08-0380-01A-01G-0294-04	2	136246412	137770664	105	0.0952
TCGA-08-0380-01A-01G-0294-04	2	137781253	137843723	6	0.5786
TCGA-08-0380-01A-01G-0294-04	2	137852657	140884282	184	0.1006
TCGA-08-0380-01A-01G-0294-04	2	140893071	140966688	9	-0.2626
TCGA-08-0380-01A-01G-0294-04	2	140975739	141024200	6	0.1896
TCGA-08-0380-01A-01G-0294-04	2	141039573	141436247	42	-0.2416
TCGA-08-0380-01A-01G-0294-04	2	141445094	141734161	31	0.1932
TCGA-08-0380-01A-01G-0294-04	2	141740602	141884107	15	-0.2579
TCGA-08-0380-01A-01G-0294-04	2	141890919	153222659	752	0.0413
TCGA-08-0380-01A-01G-0294-04	2	153228954	153256053	4	-0.6167
TCGA-08-0380-01A-01G-0294-04	2	153264266	158991922	354	0.0884
TCGA-08-0380-01A-01G-0294-04	2	159008347	159369093	32	-0.2085
TCGA-08-0380-01A-01G-0294-04	2	159375995	159731364	32	0.0558
TCGA-08-0380-01A-01G-0294-04	2	159741235	160360995	67	-0.2793
TCGA-08-0380-01A-01G-0294-04	2	160368230	161270072	84	-0.0231
TCGA-08-0380-01A-01G-0294-04	2	161318696	161423992	5	0.448
TCGA-08-0380-01A-01G-0294-04	2	161449514	161786705	19	0.0796
TCGA-08-0380-01A-01G-0294-04	2	161796027	161934916	13	-0.3046
TCGA-08-0380-01A-01G-0294-04	2	161950194	162513919	55	0.1681
TCGA-08-0380-01A-01G-0294-04	2	162521962	162789243	32	-0.1962
TCGA-08-0380-01A-01G-0294-04	2	162795289	165260248	164	0.0767
TCGA-08-0380-01A-01G-0294-04	2	165272976	165408001	17	-0.3513
TCGA-08-0380-01A-01G-0294-04	2	165414873	167562175	195	0.0068
TCGA-08-0380-01A-01G-0294-04	2	167569957	167613599	6	0.7617
TCGA-08-0380-01A-01G-0294-04	2	167620237	170398264	252	-0.0218
TCGA-08-0380-01A-01G-0294-04	2	170413364	170709021	30	-0.2633
TCGA-08-0380-01A-01G-0294-04	2	170720515	171576059	95	0.0075
TCGA-08-0380-01A-01G-0294-04	2	171583354	171699040	13	-0.4263
TCGA-08-0380-01A-01G-0294-04	2	171712061	174662515	250	-0.0955
TCGA-08-0380-01A-01G-0294-04	2	174674683	174813622	17	-0.4371
TCGA-08-0380-01A-01G-0294-04	2	174819756	180587853	528	-0.0509
TCGA-08-0380-01A-01G-0294-04	2	180595984	182041173	69	0.2513
TCGA-08-0380-01A-01G-0294-04	2	182046988	183455546	127	0.066
TCGA-08-0380-01A-01G-0294-04	2	183470727	183738889	30	-0.2158
TCGA-08-0380-01A-01G-0294-04	2	183746195	184968051	51	0.2315
TCGA-08-0380-01A-01G-0294-04	2	184983792	186215902	79	-0.0249
TCGA-08-0380-01A-01G-0294-04	2	186242344	186671734	24	0.347
TCGA-08-0380-01A-01G-0294-04	2	186697820	187198509	32	0.0528
TCGA-08-0380-01A-01G-0294-04	2	187203798	187241844	6	-0.4311
TCGA-08-0380-01A-01G-0294-04	2	187251358	187615578	36	-0.0546
TCGA-08-0380-01A-01G-0294-04	2	187630950	187936413	15	0.2845
TCGA-08-0380-01A-01G-0294-04	2	187945301	189558140	110	-0.0248
TCGA-08-0380-01A-01G-0294-04	2	189567556	189720308	18	-0.2489
TCGA-08-0380-01A-01G-0294-04	2	189733644	190187666	27	-0.0135
TCGA-08-0380-01A-01G-0294-04	2	190206296	190620608	40	-0.2742
TCGA-08-0380-01A-01G-0294-04	2	190625381	192283534	143	-0.0209
TCGA-08-0380-01A-01G-0294-04	2	192310154	192942466	50	0.194
TCGA-08-0380-01A-01G-0294-04	2	192976242	194854808	54	-0.1251
TCGA-08-0380-01A-01G-0294-04	2	194879855	195941520	40	0.299
TCGA-08-0380-01A-01G-0294-04	2	195973243	201483336	472	0.0061
TCGA-08-0380-01A-01G-0294-04	2	201493294	201644806	20	-0.268
TCGA-08-0380-01A-01G-0294-04	2	201652046	201844486	27	0.0188
TCGA-08-0380-01A-01G-0294-04	2	201849801	201903447	7	0.3103
TCGA-08-0380-01A-01G-0294-04	2	201914252	201914252	1	NA
TCGA-08-0380-01A-01G-0294-04	2	201924412	209150446	675	-0.0577
TCGA-08-0380-01A-01G-0294-04	2	209192055	210025353	28	0.2713
TCGA-08-0380-01A-01G-0294-04	2	210035578	211013677	100	-0.0853
TCGA-08-0380-01A-01G-0294-04	2	211026450	211932231	47	0.2547
TCGA-08-0380-01A-01G-0294-04	2	211945874	212821460	102	-0.0176
TCGA-08-0380-01A-01G-0294-04	2	212837107	212937087	12	0.4364
TCGA-08-0380-01A-01G-0294-04	2	212945288	213974297	78	0.06
TCGA-08-0380-01A-01G-0294-04	2	213979545	214424754	45	-0.1723
TCGA-08-0380-01A-01G-0294-04	2	214432186	228932311	1281	0.0192
TCGA-08-0380-01A-01G-0294-04	2	228956774	229015853	5	0.4025
TCGA-08-0380-01A-01G-0294-04	2	229066325	229360663	14	0.0026
TCGA-08-0380-01A-01G-0294-04	2	229403016	229558067	7	0.3785
TCGA-08-0380-01A-01G-0294-04	2	229583090	242717016	1305	-0.0245
TCGA-08-0380-01A-01G-0294-04	20	8747	9882947	970	0.0152
TCGA-08-0380-01A-01G-0294-04	20	9916799	9978743	7	-0.4846
TCGA-08-0380-01A-01G-0294-04	20	9983193	26096870	1242	-0.0211
TCGA-08-0380-01A-01G-0294-04	20	26129166	28080970	3	0.6776
TCGA-08-0380-01A-01G-0294-04	20	28133609	60328797	2826	-0.0244
TCGA-08-0380-01A-01G-0294-04	20	60333345	60337899	2	-1.1043
TCGA-08-0380-01A-01G-0294-04	20	60345240	62379059	281	-0.0083
TCGA-08-0380-01A-01G-0294-04	21	9896630	10101956	16	-0.1774
TCGA-08-0380-01A-01G-0294-04	21	10117898	10154777	4	0.4628
TCGA-08-0380-01A-01G-0294-04	21	10167413	13926078	15	-0.0812
TCGA-08-0380-01A-01G-0294-04	21	13948600	14385206	19	0.263
TCGA-08-0380-01A-01G-0294-04	21	14399547	14546389	20	0.0157
TCGA-08-0380-01A-01G-0294-04	21	14551590	14698043	24	-0.1766
TCGA-08-0380-01A-01G-0294-04	21	14706221	16105282	97	0.0591
TCGA-08-0380-01A-01G-0294-04	21	16118350	17002976	117	-0.2259
TCGA-08-0380-01A-01G-0294-04	21	17031357	21143629	247	-0.0331
TCGA-08-0380-01A-01G-0294-04	21	21154783	21184968	6	0.3949
TCGA-08-0380-01A-01G-0294-04	21	21190810	30773959	747	-0.0997
TCGA-08-0380-01A-01G-0294-04	21	30778656	30868167	20	-0.4502
TCGA-08-0380-01A-01G-0294-04	21	30872200	32922896	249	-0.0444
TCGA-08-0380-01A-01G-0294-04	21	32930195	33013051	12	-0.4147
TCGA-08-0380-01A-01G-0294-04	21	33017482	39490719	751	-0.0701
TCGA-08-0380-01A-01G-0294-04	21	39496344	39590148	13	-0.4533
TCGA-08-0380-01A-01G-0294-04	21	39599140	46249222	914	-0.0566
TCGA-08-0380-01A-01G-0294-04	21	46256922	46423822	21	0.2475
TCGA-08-0380-01A-01G-0294-04	21	46433457	46520124	15	-0.1193
TCGA-08-0380-01A-01G-0294-04	21	46524814	46545831	7	0.2675
TCGA-08-0380-01A-01G-0294-04	21	46551843	46914686	48	-0.0362
TCGA-08-0380-01A-01G-0294-04	22	14504218	36189486	2373	-0.0135
TCGA-08-0380-01A-01G-0294-04	22	36197966	36877753	116	0.2644
TCGA-08-0380-01A-01G-0294-04	22	36895556	40648168	529	0.0189
TCGA-08-0380-01A-01G-0294-04	22	40650991	40685516	9	0.6483
TCGA-08-0380-01A-01G-0294-04	22	40690598	41595707	111	0.2218
TCGA-08-0380-01A-01G-0294-04	22	41604464	42359351	104	-2e-04
TCGA-08-0380-01A-01G-0294-04	22	42368285	42453358	13	-0.3745
TCGA-08-0380-01A-01G-0294-04	22	42458934	44696850	252	-0.0532
TCGA-08-0380-01A-01G-0294-04	22	44700976	44869158	20	0.2305
TCGA-08-0380-01A-01G-0294-04	22	44871698	45218383	58	-0.0665
TCGA-08-0380-01A-01G-0294-04	22	45223137	45288050	11	0.3452
TCGA-08-0380-01A-01G-0294-04	22	45297599	49291052	436	-0.0493
TCGA-08-0380-01A-01G-0294-04	22	49294074	49565816	47	0.21
TCGA-08-0380-01A-01G-0294-04	23	2710316	4494982	142	0.0253
TCGA-08-0380-01A-01G-0294-04	23	4502981	5364960	59	-0.1715
TCGA-08-0380-01A-01G-0294-04	23	5380007	5380007	1	NA
TCGA-08-0380-01A-01G-0294-04	23	5390025	6395312	70	-0.0043
TCGA-08-0380-01A-01G-0294-04	23	6423905	6477006	7	0.6447
TCGA-08-0380-01A-01G-0294-04	23	6487238	14043748	660	0.0352
TCGA-08-0380-01A-01G-0294-04	23	14077175	14745030	49	0.3965
TCGA-08-0380-01A-01G-0294-04	23	14759042	17814467	284	0.0239
TCGA-08-0380-01A-01G-0294-04	23	17846295	18073807	10	0.2616
TCGA-08-0380-01A-01G-0294-04	23	18090911	18090911	1	NA
TCGA-08-0380-01A-01G-0294-04	23	18097759	20223948	231	-0.0207
TCGA-08-0380-01A-01G-0294-04	23	20266812	21204369	29	0.3741
TCGA-08-0380-01A-01G-0294-04	23	21221481	21413609	16	-0.0013
TCGA-08-0380-01A-01G-0294-04	23	21418450	21546249	15	0.4165
TCGA-08-0380-01A-01G-0294-04	23	21552343	21749424	23	0.0741
TCGA-08-0380-01A-01G-0294-04	23	21762413	21828486	12	-0.2631
TCGA-08-0380-01A-01G-0294-04	23	21853084	22348475	53	-0.0034
TCGA-08-0380-01A-01G-0294-04	23	22375096	22924045	27	0.3123
TCGA-08-0380-01A-01G-0294-04	23	22928338	22987978	9	-0.0776
TCGA-08-0380-01A-01G-0294-04	23	22993997	23051608	8	-0.3728
TCGA-08-0380-01A-01G-0294-04	23	23074343	25205880	190	0.0381
TCGA-08-0380-01A-01G-0294-04	23	25247885	26128808	42	0.2793
TCGA-08-0380-01A-01G-0294-04	23	26134375	26568122	19	0.0877
TCGA-08-0380-01A-01G-0294-04	23	26594609	27129549	22	-0.1546
TCGA-08-0380-01A-01G-0294-04	23	27142233	27233999	7	0.2777
TCGA-08-0380-01A-01G-0294-04	23	27256173	27456757	14	-0.3494
TCGA-08-0380-01A-01G-0294-04	23	27484663	28610968	71	0.0305
TCGA-08-0380-01A-01G-0294-04	23	28617156	28761769	15	0.366
TCGA-08-0380-01A-01G-0294-04	23	28773652	31485699	286	0.0289
TCGA-08-0380-01A-01G-0294-04	23	31499414	32725352	146	0.2
TCGA-08-0380-01A-01G-0294-04	23	32737479	32886159	21	-0.0587
TCGA-08-0380-01A-01G-0294-04	23	32894322	33081067	22	-0.3503
TCGA-08-0380-01A-01G-0294-04	23	33088782	35332075	111	0.15
TCGA-08-0380-01A-01G-0294-04	23	35395385	35999839	41	-0.1106
TCGA-08-0380-01A-01G-0294-04	23	36013500	37993125	159	0.1675
TCGA-08-0380-01A-01G-0294-04	23	38007473	38116780	15	-0.2026
TCGA-08-0380-01A-01G-0294-04	23	38125521	40841167	157	0.0486
TCGA-08-0380-01A-01G-0294-04	23	40854918	40969192	14	-0.286
TCGA-08-0380-01A-01G-0294-04	23	40974555	41235713	26	0.1714
TCGA-08-0380-01A-01G-0294-04	23	41245341	41605318	45	-0.1756
TCGA-08-0380-01A-01G-0294-04	23	41613144	54245200	1037	0.0997
TCGA-08-0380-01A-01G-0294-04	23	54250583	54362681	13	-0.2121
TCGA-08-0380-01A-01G-0294-04	23	54371777	54688971	27	0.0579
TCGA-08-0380-01A-01G-0294-04	23	54713051	54773486	6	0.6434
TCGA-08-0380-01A-01G-0294-04	23	54782834	62478423	243	0.2784
TCGA-08-0380-01A-01G-0294-04	23	62482737	62571857	7	-0.2127
TCGA-08-0380-01A-01G-0294-04	23	62596136	64537238	112	0.3867
TCGA-08-0380-01A-01G-0294-04	23	64598677	64925627	36	0.0962
TCGA-08-0380-01A-01G-0294-04	23	64941409	65149354	21	0.4277
TCGA-08-0380-01A-01G-0294-04	23	65154158	65342646	20	0.1996
TCGA-08-0380-01A-01G-0294-04	23	65351932	65351932	1	NA
TCGA-08-0380-01A-01G-0294-04	23	65368994	67249764	105	0.5081
TCGA-08-0380-01A-01G-0294-04	23	67255853	68715274	115	0.0966
TCGA-08-0380-01A-01G-0294-04	23	68737124	69119039	42	0.374
TCGA-08-0380-01A-01G-0294-04	23	69132689	71531708	268	0.0624
TCGA-08-0380-01A-01G-0294-04	23	71549358	73036123	81	0.2948
TCGA-08-0380-01A-01G-0294-04	23	73057869	73154971	10	-0.2965
TCGA-08-0380-01A-01G-0294-04	23	73161014	73894097	65	0.0562
TCGA-08-0380-01A-01G-0294-04	23	73907167	76507069	140	0.4038
TCGA-08-0380-01A-01G-0294-04	23	76551706	77422288	35	0.0208
TCGA-08-0380-01A-01G-0294-04	23	77428120	78176489	46	0.4867
TCGA-08-0380-01A-01G-0294-04	23	78235411	84447864	329	0.2458
TCGA-08-0380-01A-01G-0294-04	23	84456113	84491589	4	1.1653
TCGA-08-0380-01A-01G-0294-04	23	84498503	84498503	1	NA
TCGA-08-0380-01A-01G-0294-04	23	84509312	84993970	19	0.4031
TCGA-08-0380-01A-01G-0294-04	23	85004193	85303967	39	0.0111
TCGA-08-0380-01A-01G-0294-04	23	85314000	85932935	67	0.2753
TCGA-08-0380-01A-01G-0294-04	23	85943555	95857681	346	0.0543
TCGA-08-0380-01A-01G-0294-04	23	95871700	96118316	33	-0.2506
TCGA-08-0380-01A-01G-0294-04	23	96126091	96222509	12	0.1745
TCGA-08-0380-01A-01G-0294-04	23	96229936	96614556	43	-0.2427
TCGA-08-0380-01A-01G-0294-04	23	96619783	96918748	23	0.1097
TCGA-08-0380-01A-01G-0294-04	23	96950280	99510112	94	0.3249
TCGA-08-0380-01A-01G-0294-04	23	99520222	102974212	358	0.0963
TCGA-08-0380-01A-01G-0294-04	23	102980661	103029426	5	0.5115
TCGA-08-0380-01A-01G-0294-04	23	103047483	103582113	48	0.0945
TCGA-08-0380-01A-01G-0294-04	23	103611834	105222413	174	0.4798
TCGA-08-0380-01A-01G-0294-04	23	105243992	105460771	17	0.0445
TCGA-08-0380-01A-01G-0294-04	23	105482152	105792040	17	0.3979
TCGA-08-0380-01A-01G-0294-04	23	105799004	106298299	58	0.1176
TCGA-08-0380-01A-01G-0294-04	23	106304926	106404288	12	-0.2826
TCGA-08-0380-01A-01G-0294-04	23	106423117	107355149	97	0.1421
TCGA-08-0380-01A-01G-0294-04	23	107364183	107502177	19	0.4663
TCGA-08-0380-01A-01G-0294-04	23	107514795	107907854	42	0.0677
TCGA-08-0380-01A-01G-0294-04	23	107940931	108623207	35	0.4059
TCGA-08-0380-01A-01G-0294-04	23	108637747	108820235	20	0.2403
TCGA-08-0380-01A-01G-0294-04	23	108826044	108946916	13	-0.1644
TCGA-08-0380-01A-01G-0294-04	23	108971404	110233570	105	0.2623
TCGA-08-0380-01A-01G-0294-04	23	110238648	110371768	18	0.5568
TCGA-08-0380-01A-01G-0294-04	23	110383007	110714685	31	0.2326
TCGA-08-0380-01A-01G-0294-04	23	110746465	110846085	11	-0.1379
TCGA-08-0380-01A-01G-0294-04	23	110857192	111854888	101	0.3573
TCGA-08-0380-01A-01G-0294-04	23	111880797	111890357	2	NA
TCGA-08-0380-01A-01G-0294-04	23	111898601	112311402	26	0.0989
TCGA-08-0380-01A-01G-0294-04	23	112323419	112640303	24	0.413
TCGA-08-0380-01A-01G-0294-04	23	112646714	114998231	160	-0.009
TCGA-08-0380-01A-01G-0294-04	23	115012102	115403820	21	0.3466
TCGA-08-0380-01A-01G-0294-04	23	115453832	115931076	24	0.0675
TCGA-08-0380-01A-01G-0294-04	23	116005482	117111753	43	0.3834
TCGA-08-0380-01A-01G-0294-04	23	117123155	117361357	12	0.0919
TCGA-08-0380-01A-01G-0294-04	23	117368730	117424976	8	-0.2829
TCGA-08-0380-01A-01G-0294-04	23	117440755	117591783	19	0.0254
TCGA-08-0380-01A-01G-0294-04	23	117602811	117748816	19	-0.2198
TCGA-08-0380-01A-01G-0294-04	23	117759112	120440942	241	0.0966
TCGA-08-0380-01A-01G-0294-04	23	120458732	120695158	13	0.5689
TCGA-08-0380-01A-01G-0294-04	23	120721869	120896274	6	-0.0708
TCGA-08-0380-01A-01G-0294-04	23	120916995	121069159	8	0.6138
TCGA-08-0380-01A-01G-0294-04	23	121084151	121806766	27	0.1829
TCGA-08-0380-01A-01G-0294-04	23	121852775	122035670	6	0.8518
TCGA-08-0380-01A-01G-0294-04	23	122050937	122435310	46	0.4283
TCGA-08-0380-01A-01G-0294-04	23	122447290	122544494	13	0.2053
TCGA-08-0380-01A-01G-0294-04	23	122555466	122968434	40	-0.038
TCGA-08-0380-01A-01G-0294-04	23	122974702	123063527	12	-0.4114
TCGA-08-0380-01A-01G-0294-04	23	123072863	127074663	217	0.2285
TCGA-08-0380-01A-01G-0294-04	23	127097725	128420545	53	0.4487
TCGA-08-0380-01A-01G-0294-04	23	128425818	128425818	1	NA
TCGA-08-0380-01A-01G-0294-04	23	128436137	128494844	10	-0.1533
TCGA-08-0380-01A-01G-0294-04	23	128506604	129650622	123	0.1076
TCGA-08-0380-01A-01G-0294-04	23	129659918	129870096	23	0.4325
TCGA-08-0380-01A-01G-0294-04	23	129878355	130246973	25	0.1404
TCGA-08-0380-01A-01G-0294-04	23	130254344	130552700	29	0.3785
TCGA-08-0380-01A-01G-0294-04	23	130607612	131196771	49	0.1369
TCGA-08-0380-01A-01G-0294-04	23	131204355	131336391	12	0.4226
TCGA-08-0380-01A-01G-0294-04	23	131343053	131970670	69	0.1157
TCGA-08-0380-01A-01G-0294-04	23	131977920	132036330	7	0.4924
TCGA-08-0380-01A-01G-0294-04	23	132050408	136836274	435	0.0701
TCGA-08-0380-01A-01G-0294-04	23	136868730	137782272	55	0.3167
TCGA-08-0380-01A-01G-0294-04	23	137794273	137972746	13	0.6179
TCGA-08-0380-01A-01G-0294-04	23	137986312	138562708	42	0.3026
TCGA-08-0380-01A-01G-0294-04	23	138570440	139848464	96	0.075
TCGA-08-0380-01A-01G-0294-04	23	139867985	140067962	9	-0.2382
TCGA-08-0380-01A-01G-0294-04	23	140072735	151129906	737	0.1495
TCGA-08-0380-01A-01G-0294-04	23	151136240	151554317	46	0.3939
TCGA-08-0380-01A-01G-0294-04	23	151564671	154181643	339	0.0351
TCGA-08-0380-01A-01G-0294-04	23	154188313	154582414	28	0.4501
TCGA-08-0380-01A-01G-0294-04	24	2710450	2724264	5	NA
TCGA-08-0380-01A-01G-0294-04	24	2728750	20108683	1050	-0.3666
TCGA-08-0380-01A-01G-0294-04	24	20116613	20177639	8	NA
TCGA-08-0380-01A-01G-0294-04	24	20182891	20400879	33	-1.4974
TCGA-08-0380-01A-01G-0294-04	24	20428887	24685322	168	-0.6185
TCGA-08-0380-01A-01G-0294-04	24	24754207	57440809	29	-0.0634
TCGA-08-0380-01A-01G-0294-04	3	39066	68949	3	0.5301
TCGA-08-0380-01A-01G-0294-04	3	92735	608449	47	0.0635
TCGA-08-0380-01A-01G-0294-04	3	641257	701645	6	0.5768
TCGA-08-0380-01A-01G-0294-04	3	726098	3871039	296	0.0945
TCGA-08-0380-01A-01G-0294-04	3	3892387	4299235	30	0.3763
TCGA-08-0380-01A-01G-0294-04	3	4306652	11923383	672	0.0315
TCGA-08-0380-01A-01G-0294-04	3	11952034	12108582	14	0.2523
TCGA-08-0380-01A-01G-0294-04	3	12121369	12281916	20	-0.0034
